title,rating
Go West (1925),3.7142857142857135
God Said 'Ha!' (1998),3.5384615384615383
"Godfather, The (1972)",4.524966261808367
"Godfather: Part II, The (1974)",4.3575650118203315
"Godfather: Part III, The (1990)",3.3449612403100777
"Gods Must Be Crazy II, The (1989)",3.171875
"Gods Must Be Crazy, The (1980)",3.7266187050359716
Gods and Monsters (1998),3.813148788927336
Godzilla (1998),2.3246492985971945
Godzilla (Gojira) (1954),3.318936877076412
Godzilla (Gojira) (1984),2.7768595041322315
Godzilla 2000 (Gojira ni-sen mireniamu) (1999),2.6923076923076925
Going My Way (1944),3.73015873015873
Gold Diggers: The Secret of Bear Mountain (1995),2.9230769230769234
"Gold Rush, The (1925)",4.1890909090909085
"Golden Bowl, The (2000)",3.5
"Golden Child, The (1986)",2.89760348583878
Golden Earrings (1947),3.25
"Golden Voyage of Sinbad, The (1974)",3.3973509933774837
GoldenEye (1995),3.5405405405405403
Goldfinger (1964),3.971014492753623
Gone Fishin' (1997),2.1836734693877546
Gone in 60 Seconds (2000),2.9743150684931505
Gone with the Wind (1939),3.997404844290657
"Good Earth, The (1937)",3.7222222222222223
"Good Man in Africa, A (1994)",2.642857142857143
"Good Morning, Vietnam (1987)",3.733826247689464
"Good Mother, The (1988)",2.9705882352941178
Good Will Hunting (1997),4.176356589147287
"Good, The Bad and The Ugly, The (1966)",4.133819951338198
GoodFellas (1990),4.275196137598069
"Goodbye Girl, The (1977)",3.695652173913044
"Goodbye, Lover (1999)",2.96
"Goofy Movie, A (1995)",2.875
"Goonies, The (1985)",3.4972067039106145
Gordy (1995),2.1
Gossip (2000),2.768292682926829
Gothic (1986),2.7741935483870965
"Governess, The (1998)",3.2
Goya in Bordeaux (Goya en Bodeos) (1999),3.125
Grace of My Heart (1996),3.3768115942028984
"Graduate, The (1967)",4.245836637589215
Grand Canyon (1991),3.4884393063583814
"Grand Day Out, A (1992)",4.361522198731501
Grand Hotel (1932),3.7857142857142856
"Grand Illusion (Grande illusion, La) (1937)",4.33939393939394
"Grandfather, The (El Abuelo) (1998)",3.2857142857142856
"Grandview, U.S.A. (1984)",2.5
"Grapes of Wrath, The (1940)",4.134357005758157
"Grass Harp, The (1995)",3.208333333333333
Grateful Dead (1995),3.0454545454545454
Graveyard Shift (1990),2.151898734177215
Grease (1978),3.5777233782129745
Grease 2 (1982),1.963696369636964
Greaser's Palace (1972),3.555555555555556
"Great Day in Harlem, A (1994)",4.121951219512195
"Great Dictator, The (1940)",4.0324074074074066
"Great Escape, The (1963)",4.376436781609195
Great Expectations (1998),3.201520912547529
"Great Locomotive Chase, The (1956)",3.842105263157895
"Great Mouse Detective, The (1986)",3.49618320610687
"Great Muppet Caper, The (1981)",3.737430167597765
"Great Race, The (1965)",3.5304878048780486
"Great Santini, The (1979)",3.948717948717949
"Great White Hype, The (1996)",2.791208791208791
"Great Ziegfeld, The (1936)",3.2777777777777777
"Greatest Show on Earth, The (1952)",3.278688524590164
"Green Mile, The (1999)",4.154664484451718
Gremlins (1984),3.268041237113402
Gremlins 2: The New Batch (1990),2.513440860215054
Gridlock'd (1997),3.3673469387755097
"Grifters, The (1990)",3.788700564971752
Groove (2000),3.372549019607843
Grosse Fatigue (1994),3.8
Grosse Pointe Blank (1997),3.813380281690141
Groundhog Day (1993),3.953028972783143
Grumpier Old Men (1995),3.01673640167364
Grumpy Old Men (1993),3.4153275648949317
Guantanamera (1994),3.375
"Guardian, The (1990)",2.1052631578947367
Guess Who's Coming to Dinner (1967),3.92
Guilty as Sin (1993),2.7446808510638303
Guinevere (1999),3.360655737704918
Gulliver's Travels (1939),3.5470085470085464
Gumby: The Movie (1995),1.9
Gun Shy (2000),2.652173913043478
Gung Ho (1986),2.930327868852459
"Guns of Navarone, The (1961)",3.9641434262948207
Guys and Dolls (1955),3.792307692307692
Gypsy (1962),3.69672131147541
H.O.T.S. (1979),2.5348837209302326
Hackers (1995),3.146417445482866
Hairspray (1988),3.350561797752808
Half Baked (1998),3.2020202020202015
Halloween (1978),3.7134387351778657
Halloween 4: The Return of Michael Myers (1988),2.4108527131782944
Halloween 5: The Revenge of Michael Myers (1989),2.125984251968504
Halloween II (1981),2.7538461538461543
Halloween III: Season of the Witch (1983),2.095238095238096
Halloween: H20 (1998),2.6884422110552766
Halloween: The Curse of Michael Myers (1995),2.360655737704918
Hamlet (1948),3.8053097345132745
Hamlet (1964),3.5660377358490565
Hamlet (1990),3.728624535315985
Hamlet (1996),3.958115183246073
Hamlet (2000),3.4581005586592184
Hana-bi (1997),3.8055555555555554
"Hand That Rocks the Cradle, The (1992)",3.1352941176470583
Hands on a Hard Body (1996),4.163043478260869
Hang 'em High (1967),3.7468879668049793
"Hanging Garden, The (1997)",3.9090909090909087
Hanging Up (2000),2.2954545454545454
Hangmen Also Die (1943),3.5
"Happiest Millionaire, The (1967)",3.3243243243243237
Happiness (1998),3.903125
Happy Gilmore (1996),3.526392961876833
Happy Go Lovely (1951),2.0
Happy Weekend (1996),2.0
"Happy, Texas (1999)",3.491891891891892
"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",3.747311827956989
Hard Core Logo (1996),3.727272727272727
"Hard Day's Night, A (1964)",3.88996138996139
Hard Rain (1998),2.655339805825242
Hard Target (1993),2.7824074074074074
Hard-Boiled (Lashou shentan) (1992),4.137614678899083
Harlem (1993),2.0
"Harmonists, The (1997)",4.142857142857143
Harold and Maude (1971),4.164992826398852
Harriet the Spy (1996),3.0991735537190084
Harry and the Hendersons (1987),2.718120805369128
Harvey (1950),4.089887640449438
Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),1.6666666666666667
"Hate (Haine, La) (1995)",3.75
Haunted Honeymoon (1986),2.4166666666666665
"Haunted World of Edward D. Wood Jr., The (1995)",3.814814814814815
"Haunting, The (1963)",3.5027322404371586
"Haunting, The (1999)",2.3823529411764706
Hav Plenty (1997),3.333333333333333
He Got Game (1998),3.38125
He Walked by Night (1948),3.4827586206896552
Head Above Water (1996),3.0
Head On (1998),3.2857142857142856
Hear My Song (1991),3.84
Heart Condition (1990),2.7894736842105257
Heart and Souls (1993),3.5479452054794516
Heartbreak Ridge (1986),3.3466666666666667
Heartburn (1986),2.9459459459459465
Hearts and Minds (1996),4.357142857142857
Heat (1995),3.87872340425532
Heathers (1989),3.815691158156912
Heaven & Earth (1993),3.3142857142857145
Heaven (1998),2.6
Heaven Can Wait (1978),3.620289855072464
Heaven's Burning (1997),4.0
Heaven's Prisoners (1996),2.851063829787234
Heavenly Creatures (1994),3.8658280922431865
Heavy (1995),3.27027027027027
Heavy Metal (1981),3.546925566343042
Heavyweights (1994),2.6
Heidi Fleiss: Hollywood Madam (1995),3.46
Held Up (2000),3.0
Hell Night (1981),2.264705882352941
Hell in the Pacific (1968),3.696969696969697
Hellbound: Hellraiser II (1988),2.802395209580838
Hello Mary Lou: Prom Night II (1987),2.0980392156862746
Hellraiser (1987),3.111111111111111
Hellraiser III: Hell on Earth (1992),2.2298850574712645
Hellraiser: Bloodline (1996),2.4722222222222223
Help! (1965),3.77319587628866
Henry Fool (1997),3.4867256637168142
Henry V (1989),4.286384976525822
Henry: Portrait of a Serial Killer (1990),3.4794520547945207
"Henry: Portrait of a Serial Killer, Part 2 (1996)",2.6
Herbie Goes Bananas (1980),2.5384615384615383
Herbie Goes to Monte Carlo (1977),2.5544554455445545
Herbie Rides Again (1974),2.725925925925926
Hercules (1997),3.279317697228145
Here on Earth (2000),2.4831460674157304
Hero (1992),3.0161290322580645
"Hi-Lo Country, The (1998)",3.0384615384615383
"Hidden, The (1987)",3.6830985915492964
Hideaway (1995),2.7111111111111112
Hideous Kinky (1998),3.0416666666666665
"Hideous Sun Demon, The (1959)",2.0
High Art (1998),3.5037593984962405
High Fidelity (2000),3.928623452294246
High Noon (1952),4.178660049627792
High Plains Drifter (1972),3.883280757097792
High School High (1996),2.1794871794871797
Higher Learning (1995),3.1702127659574466
Highlander (1986),3.8461538461538463
Highlander III: The Sorcerer (1994),2.123152709359606
Highlander: Endgame (2000),2.414814814814815
Hilary and Jackie (1998),3.825
Hillbillys in a Haunted House (1967),1.0
"Hippie Revolution, The (1996)",2.0
His Girl Friday (1940),4.249370277078087
History of the World: Part I (1981),3.5902964959568733
"Hitch-Hiker, The (1953)",3.555555555555556
Hocus Pocus (1993),2.8688524590163933
Holiday Inn (1942),3.88
Hollow Man (2000),2.5382716049382714
Hollow Reed (1996),3.5
"Hollywood Knights, The (1980)",3.260869565217391
Holy Man (1998),2.4888888888888894
Holy Smoke (1999),3.2321428571428568
Home Alone (1990),3.1348148148148147
Home Alone 2: Lost in New York (1992),2.3929618768328447
Home Alone 3 (1997),1.8766233766233769
Home Fries (1998),2.5753424657534247
Home Page (1999),3.5
Home for the Holidays (1995),3.404040404040404
Homegrown (1998),3.3653846153846154
Homeward Bound II: Lost in San Francisco (1996),2.776119402985074
Homeward Bound: The Incredible Journey (1993),3.3461538461538463
"Honey, I Blew Up the Kid (1992)",2.2572178477690295
"Honey, I Shrunk the Kids (1989)",2.933014354066985
Honeymoon in Vegas (1992),3.2195571955719555
Hoodlum (1997),2.72
Hook (1991),3.018005540166205
Hoop Dreams (1994),4.18854748603352
Hoosiers (1986),3.91864406779661
Hope Floats (1998),2.9948320413436686
Horror Express (1972),2.647058823529412
Horror Hotel (a.k.a. The City of the Dead) (1960),1.75
"Horse Whisperer, The (1998)",3.2285714285714286
"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",3.615384615384616
Hot Lead and Cold Feet (1978),2.833333333333333
Hot Shots! Part Deux (1993),2.7958115183246077
"Hot Spot, The (1990)",2.847826086956522
Hotel de Love (1996),2.772727272727273
"Hour of the Pig, The (1993)",4.5
House (1986),2.8855421686746987
House Arrest (1996),2.56
House II: The Second Story (1987),2.2524271844660197
House Party (1990),2.818713450292398
House Party 2 (1991),1.96875
House Party 3 (1994),1.7368421052631582
House of Dracula (1945),2.8717948717948723
House of Frankenstein (1944),3.1923076923076925
"House of Yes, The (1997)",3.4742268041237114
"House of the Spirits, The (1993)",2.9565217391304346
House on Haunted Hill (1958),3.2291666666666665
"House on Haunted Hill, The (1999)",2.3079178885630496
Houseguest (1994),2.9130434782608696
How Green Was My Valley (1941),4.02803738317757
How I Won the War (1967),3.2432432432432434
How Stella Got Her Groove Back (1998),2.7857142857142856
How to Be a Player (1997),2.5357142857142856
How to Make an American Quilt (1995),3.1084337349397586
How to Stuff a Wild Bikini (1965),2.5625
Howard the Duck (1986),2.0990783410138247
Howards End (1992),3.7291666666666665
Howling II: Your Sister Is a Werewolf (1985),1.7659574468085106
"Howling, The (1980)",3.25974025974026
Hud (1963),4.021505376344087
"Hudsucker Proxy, The (1994)",3.631051752921536
Hugo Pool (1997),2.6
Human Traffic (1999),2.7857142857142856
"Hunchback of Notre Dame, The (1996)",3.2230769230769236
"Hungarian Fairy Tale, A (1987)",4.0
"Hunger, The (1983)",3.43125
"Hunt for Red October, The (1990)",4.052058111380147
"Hunted, The (1995)",3.2777777777777777
Hurlyburly (1998),3.080808080808081
Hurricane Streets (1998),2.8571428571428568
"Hurricane, The (1999)",3.8487229862475436
Hush (1998),2.571428571428572
"Hustler, The (1961)",4.24
Hype! (1996),3.5581395348837215
I Am Cuba (Soy Cuba/Ya Kuba) (1964),4.8
I Can't Sleep (J'ai pas sommeil) (1994),3.8
I Confess (1953),3.5882352941176467
I Don't Want to Talk About It (De eso no se habla) (1993),4.0
I Dreamed of Africa (2000),2.485294117647059
I Got the Hook Up (1998),2.75
I Know What You Did Last Summer (1997),2.631578947368421
I Like It Like That (1994),3.2105263157894735
I Love Trouble (1994),2.4960629921259843
"I Love You, Don't Touch Me! (1998)",2.8461538461538463
"I Love You, I Love You Not (1996)",3.5
I Married A Strange Person (1997),3.7142857142857135
I Saw What You Did (1965),2.7777777777777777
I Shot Andy Warhol (1996),3.57
I Stand Alone (Seul contre tous) (1998),3.4
I Still Know What You Did Last Summer (1998),2.2033898305084745
I Went Down (1997),3.7560975609756095
I'll Be Home For Christmas (1998),2.9259259259259265
I'll Do Anything (1994),2.7045454545454546
I'll Never Forget What's 'is Name (1967),3.5
I'm Not Rappaport (1996),3.175
I'm the One That I Want (2000),3.95
"I, Worst of All (Yo, la peor de todas) (1990)",3.0
I.Q. (1994),3.2697547683923704
"Ice Storm, The (1997)",3.800788954635109
"Ideal Husband, An (1999)",3.7
Identification of a Woman (Identificazione di una donna) (1982),3.5
"Idiots, The (Idioterne) (1998)",3.3513513513513518
Idle Hands (1999),2.7246376811594204
"Idolmaker, The (1980)",3.3928571428571432
If Lucy Fell (1996),3.0735294117647056
If.... (1968),3.888888888888889
Illtown (1996),4.0
Illuminata (1998),3.08
"Ilsa, She Wolf of the SS (1974)",2.96
Immortal Beloved (1994),3.7586206896551726
Impact (1949),3.5
"Impostors, The (1998)",3.810810810810811
In & Out (1997),3.2803738317757007
"In Crowd, The (2000)",2.2068965517241383
In Dreams (1999),2.5396825396825395
In God's Hands (1998),2.4
In Love and War (1996),3.1904761904761907
In Old California (1942),3.0769230769230766
In Search of the Castaways (1962),3.5
In Too Deep (1999),3.239130434782609
In the Army Now (1994),2.2251655629139067
In the Bleak Midwinter (1995),3.9230769230769234
In the Company of Men (1997),3.7785016286644955
In the Heat of the Night (1967),4.129310344827586
In the Line of Duty 2 (1987),2.8
In the Line of Fire (1993),3.8251028806584357
In the Mouth of Madness (1995),2.911917098445596
In the Name of the Father (1993),3.9006410256410255
In the Realm of the Senses (Ai no corrida) (1976),3.3809523809523814
Incognito (1997),3.0909090909090913
"Incredible Journey, The (1963)",3.3406593406593412
"Incredibly True Adventure of Two Girls in Love, The (1995)",3.494117647058824
Indecent Proposal (1993),2.7373271889400916
Independence Day (ID4) (1996),3.5104046242774567
Indian Summer (a.k.a. Alive & Kicking) (1996),3.0540540540540535
"Indian in the Cupboard, The (1995)",3.2128851540616252
Indiana Jones and the Last Crusade (1989),4.133292383292384
Indiana Jones and the Temple of Doom (1984),3.6761313220940552
Indochine (1992),3.78125
Inferno (1980),3.0
Infinity (1996),3.111111111111111
Inherit the Wind (1960),4.279850746268656
"Inheritors, The (Die Siebtelbauern) (1998)",4.5
"Inkwell, The (1994)",2.685714285714285
"Innocents, The (1961)",4.0
"Insider, The (1999)",4.0588235294117645
Insomnia (1997),3.877551020408163
Inspector Gadget (1999),2.1662198391420917
"Inspector General, The (1949)",3.5740740740740735
Instinct (1999),3.1353383458646618
"Institute Benjamenta, or This Dream People Call Human Life (1995)",3.6666666666666665
Interiors (1978),3.289156626506024
Interview with the Vampire (1994),3.524390243902439
Intimate Relations (1996),2.0
Invasion of the Body Snatchers (1956),3.912420382165605
Inventing the Abbotts (1997),3.137404580152672
"Invisible Man, The (1933)",3.75
"Ipcress File, The (1965)",3.9876543209876543
Irma la Douce (1963),3.7096774193548394
Iron Eagle (1986),2.5940959409594098
Iron Eagle II (1988),1.864864864864865
Iron Eagle IV (1995),1.6034482758620692
"Iron Giant, The (1999)",4.0474777448071215
"Island of Dr. Moreau, The (1996)",2.2006172839506166
Isn't She Great? (2000),2.3783783783783785
It Came from Beneath the Sea (1955),3.0754716981132075
It Came from Hollywood (1982),3.1739130434782608
It Came from Outer Space (1953),3.3617021276595747
It Conquered the World (1956),3.2142857142857144
It Could Happen to You (1994),3.4216417910447765
It Happened Here (1961),3.0
It Happened One Night (1934),4.280748663101603
It Takes Two (1995),2.821428571428572
It's My Party (1995),3.3
It's a Wonderful Life (1946),4.2990397805212615
It's in the Water (1998),2.6666666666666665
JFK (1991),3.7552910052910047
JLG/JLG - autoportrait de décembre (1994),3.5
Jack (1996),2.631578947368421
Jack Frost (1998),2.234146341463415
Jack and Sarah (1995),3.2105263157894735
"Jackal, The (1997)",3.0771513353115734
Jackie Brown (1997),3.6892265193370166
Jackie Chan's First Strike (1996),3.3063973063973062
Jacob's Ladder (1990),3.578710644677661
Jade (1995),2.4945054945054945
Jagged Edge (1985),3.64344262295082
Jail Bait (1954),2.6666666666666665
Jakob the Liar (1999),2.796610169491525
Jamaica Inn (1939),2.875
"James Dean Story, The (1957)",3.0
James and the Giant Peach (1996),3.4647619047619047
Jane Eyre (1996),3.634146341463415
"Jar, The (Khomreh) (1992)",4.0
Jason's Lyric (1994),3.275
Jawbreaker (1999),2.596638655462185
Jaws (1975),4.089569829110195
Jaws 2 (1978),2.5891891891891894
Jaws 3-D (1983),1.8523809523809525
Jean de Florette (1986),4.3240740740740735
Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),2.0
Jefferson in Paris (1995),3.0789473684210527
Jeffrey (1995),3.5698924731182795
Jennifer 8 (1992),2.896551724137931
Jeremiah Johnson (1972),3.788288288288289
"Jerk, The (1979)",3.7434554973821985
"Jerky Boys, The (1994)",2.060606060606061
Jerry & Tom (1998),2.0
Jerry Maguire (1996),3.7590539541759056
Jerry Springer: Ringmaster (1998),1.9661016949152543
Jesus' Son (1999),3.75
"Jewel of the Nile, The (1985)",3.163447251114413
Jimmy Hollywood (1994),2.458333333333333
Jingle All the Way (1996),2.477477477477477
Joe Gould's Secret (2000),3.161290322580645
Joe the King (1999),3.7058823529411766
Joe's Apartment (1996),2.2900763358778624
Johnny 100 Pesos (1993),3.0
Johnny Mnemonic (1995),2.5764192139737987
Johns (1996),3.1538461538461537
Jonah Who Will Be 25 in the Year 2000 (1976),3.4166666666666665
"Journey of August King, The (1995)",3.6666666666666665
"Journey of Natty Gann, The (1985)",3.493506493506493
"Joy Luck Club, The (1993)",3.8291139240506333
"Joyriders, The (1999)",3.0
Jude (1996),3.54
Judge Dredd (1995),2.3085106382978724
Judgment Night (1993),2.796992481203008
Judy Berlin (1999),3.1071428571428568
Jules and Jim (Jules et Jim) (1961),3.97972972972973
Julien Donkey-Boy (1999),3.333333333333333
Jumanji (1995),3.20114122681883
Jumpin' Jack Flash (1986),2.7700534759358293
"Jungle Book, The (1967)",3.816265060240964
"Jungle Book, The (1994)",3.3640167364016738
Jungle Fever (1991),3.1953488372093024
Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),2.335616438356164
Junior (1994),2.6513761467889907
Junk Mail (1997),3.333333333333333
Juno and Paycock (1930),2.0
Jupiter's Wife (1994),4.333333333333333
Jurassic Park (1993),3.7638473053892216
"Juror, The (1996)",2.6052631578947367
Jury Duty (1995),2.308641975308642
Just Cause (1995),3.2280701754385963
Just the Ticket (1999),3.6666666666666665
Kagemusha (1980),4.283687943262412
Kalifornia (1993),3.3809523809523814
Kama Sutra: A Tale of Love (1996),3.1481481481481484
Kansas City (1996),3.095238095238096
"Karate Kid III, The (1989)",2.1223776223776225
"Karate Kid, Part II, The (1986)",2.677148846960168
"Karate Kid, The (1984)",3.417849898580122
Kaspar Hauser (1993),3.928571428571429
Kazaam (1996),1.4666666666666666
Keeping the Faith (2000),3.748466257668712
Kelly's Heroes (1970),3.9093333333333335
"Kentucky Fried Movie, The (1977)",3.481967213114754
Kestrel's Eye (Falkens öga) (1998),1.0
Key Largo (1948),4.082429501084599
Keys to Tulsa (1997),2.6111111111111107
Kicked in the Head (1997),2.4
Kicking and Screaming (1995),3.6344086021505375
"Kid in King Arthur's Court, A (1995)",2.4236111111111107
"Kid, The (1921)",3.7903225806451615
"Kid, The (2000)",3.2363636363636363
Kidnapped (1960),3.571428571428572
Kids (1995),3.477272727272727
Kids in the Hall: Brain Candy (1996),3.4166666666666665
Kids of the Round Table (1995),2.0
Kika (1993),3.571428571428572
Killer (Bulletproof Heart) (1994),3.615384615384616
"Killer Shrews, The (1959)",2.25
Killer's Kiss (1955),3.46875
"Killer, The (Die xue shuang xiong) (1989)",4.19672131147541
Killer: A Journal of Murder (1995),3.125
"Killing Fields, The (1984)",4.248633879781422
Killing Zoe (1994),3.5284090909090913
"Killing of Sister George, The (1968)",3.5
"Killing, The (1956)",4.1692307692307695
Kim (1950),3.7777777777777777
"Kindred, The (1986)",2.647058823529412
King Creole (1958),3.0980392156862746
King Kong (1933),3.656084656084656
King Kong (1976),2.7572815533980584
King Kong Lives (1986),1.6896551724137931
King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),2.772058823529412
"King and I, The (1956)",3.954301075268817
"King and I, The (1999)",2.592592592592593
"King in New York, A (1957)",3.4166666666666665
"King of Marvin Gardens, The (1972)",3.333333333333333
"King of Masks, The (Bian Lian) (1996)",4.223880597014926
King of New York (1990),3.388888888888889
King of the Hill (1993),3.743243243243243
Kingpin (1996),3.47843137254902
"Kiss Me, Guido (1997)",3.3272727272727267
Kiss of Death (1995),2.843137254901962
Kiss the Girls (1997),3.3367088607594937
Kissed (1996),3.0769230769230766
Kissing a Fool (1998),3.020833333333333
Klute (1971),3.8079470198675494
Knightriders (1981),2.794117647058824
Knock Off (1998),2.4444444444444446
Kolya (1996),4.052910052910053
Koyaanisqatsi (1983),3.9725274725274726
Kramer Vs. Kramer (1979),3.7964601769911503
Krippendorf's Tribe (1998),2.3981481481481484
Kronos (1957),3.0357142857142856
Kronos (1973),3.0
Kull the Conqueror (1997),2.339449541284404
Kundun (1997),3.727272727272727
Kurt & Courtney (1998),3.055555555555556
L.A. Confidential (1997),4.219405594405594
L.A. Story (1991),3.7066666666666666
Labyrinth (1986),3.6371841155234663
"Lady Eve, The (1941)",4.193103448275863
"Lady Vanishes, The (1938)",4.185929648241205
Lady and the Tramp (1955),3.804398148148149
Lady of Burlesque (1943),3.3846153846153846
Ladybird Ladybird (1994),3.8571428571428568
Ladyhawke (1985),3.6734317343173433
Lake Placid (1999),2.5011876484560567
Lamerica (1994),4.75
Land Before Time III: The Time of the Great Giving (1995),2.208333333333333
"Land Girls, The (1998)",3.6428571428571432
Land and Freedom (Tierra y libertad) (1995),4.0
Larger Than Life (1996),2.5106382978723403
Lassie (1994),2.655172413793104
Last Action Hero (1993),2.508
Last Dance (1996),3.0
"Last Days of Disco, The (1998)",3.311111111111111
"Last Days, The (1998)",4.0
"Last Detail, The (1973)",3.8488372093023258
"Last Emperor, The (1987)",3.976415094339623
"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",3.5
Last Man Standing (1996),2.90625
Last Night (1998),3.725490196078432
"Last Picture Show, The (1971)",3.9717514124293785
Last Resort (1994),1.8
"Last September, The (1999)",3.9
Last Summer in the Hamptons (1995),3.095238095238096
"Last Supper, The (1995)",3.603305785123967
"Last Temptation of Christ, The (1988)",3.5314960629921264
"Last Time I Committed Suicide, The (1997)",3.4444444444444446
"Last Time I Saw Paris, The (1954)",3.1666666666666665
"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",3.0
"Last of the Mohicans, The (1992)",3.8133333333333335
"Late August, Early September (Fin août, début septembre) (1998)",2.7142857142857144
Late Bloomers (1996),2.75
Laura (1944),4.202054794520548
Lawn Dogs (1997),3.4230769230769234
Lawnmower Man 2: Beyond Cyberspace (1996),1.6701030927835052
"Lawnmower Man, The (1992)",2.6601626016260163
Lawrence of Arabia (1962),4.401925391095067
"Lay of the Land, The (1997)",2.0
"Leading Man, The (1996)",3.4
"League of Their Own, A (1992)",3.6797088262056414
Leather Jacket Love Story (1997),4.0
Leatherface: Texas Chainsaw Massacre III (1990),2.096774193548387
Leave It to Beaver (1997),2.1162790697674416
Leaving Las Vegas (1995),3.651020408163265
Legal Deceit (1997),2.0
Legend (1985),3.270422535211268
"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",2.95
Legends of the Fall (1994),3.4255319148936163
Let's Get Harry (1986),2.7105263157894743
Let's Talk About Sex (1998),1.875
Lethal Weapon (1987),3.886908420405655
Lethal Weapon 2 (1989),3.5450049455984174
Lethal Weapon 3 (1992),3.254364089775561
Lethal Weapon 4 (1998),3.14050822122571
Liar Liar (1997),3.5
Liberty Heights (1999),3.651612903225807
Licence to Kill (1989),3.2
Life (1999),2.9607843137254903
Life Is Beautiful (La Vita è bella) (1997),4.329861111111111
"Life Less Ordinary, A (1997)",3.1724137931034484
"Life and Times of Hank Greenberg, The (1998)",3.703703703703704
"Life of Émile Zola, The (1937)",3.3809523809523814
Life with Mikey (1993),2.8125
Lifeboat (1944),3.943661971830986
Lifeforce (1985),2.9453551912568305
Light It Up (1999),3.125
Light Years (1988),2.0
Light of Day (1987),2.677419354838709
Lightning Jack (1994),2.6129032258064515
Like Water for Chocolate (Como agua para chocolate) (1992),3.932642487046632
Limbo (1999),4.056818181818182
Limelight (1952),3.6666666666666665
"Limey, The (1999)",3.6793248945147683
"Line King: Al Hirschfeld, The (1996)",3.75
"Lion King, The (1994)",3.8608385370205176
Little Big League (1994),2.93
Little Big Man (1970),4.04399323181049
Little Boy Blue (1997),2.4285714285714284
Little Buddha (1993),3.1690140845070425
Little City (1998),2.5
"Little Indian, Big City (Un indien dans la ville) (1994)",1.0
Little Lord Fauntleroy (1936),3.4782608695652173
Little Men (1998),2.5
"Little Mermaid, The (1989)",3.756521739130435
Little Nemo: Adventures in Slumberland (1992),3.0454545454545454
Little Odessa (1994),3.3703703703703702
"Little Princess, A (1995)",3.8720930232558137
"Little Princess, The (1939)",3.6753246753246747
"Little Rascals, The (1994)",2.822429906542056
Little Shop of Horrors (1986),3.3322649572649574
"Little Shop of Horrors, The (1960)",3.311797752808989
Little Voice (1998),3.6909090909090914
Little Women (1994),3.649122807017544
Live Flesh (1997),3.8620689655172415
Live Nude Girls (1995),3.203703703703704
Live Virgin (1999),2.0
Live and Let Die (1973),3.5924170616113744
"Living Dead Girl, The (La Morte Vivante) (1982)",2.5
Living Out Loud (1998),3.2234636871508378
Living in Oblivion (1995),3.9170731707317072
Loaded (1994),2.6666666666666665
Loaded Weapon 1 (1993),2.761363636363636
Local Hero (1983),4.0
"Lock, Stock & Two Smoking Barrels (1998)",3.8976
"Lodger, The (1926)",3.523809523809524
Logan's Run (1976),3.4696485623003195
Lolita (1962),3.8656716417910446
Lolita (1997),3.343891402714932
Lone Star (1996),4.082539682539681
Lonely Are the Brave (1962),4.0
"Long Goodbye, The (1973)",3.865853658536585
"Long Kiss Goodnight, The (1996)",3.4838709677419355
"Long Walk Home, The (1990)",3.7411764705882353
"Longest Day, The (1962)",3.9715909090909087
Looking for Richard (1996),3.821917808219178
Lord of Illusions (1995),2.733812949640288
Lord of the Flies (1963),3.6657223796034
"Lord of the Rings, The (1978)",3.333333333333333
"Lords of Flatbush, The (1974)",2.8588235294117648
Loser (1991),2.0
Loser (2000),2.4565217391304346
Losing Chase (1996),3.636363636363636
Losing Isaiah (1995),3.1428571428571432
"Loss of Sexual Innocence, The (1999)",2.6923076923076925
Lost & Found (1999),2.609375
Lost Highway (1997),3.3517241379310345
Lost Horizon (1937),3.7938144329896906
"Lost Weekend, The (1945)",3.9098360655737694
"Lost World: Jurassic Park, The (1997)",3.0366533864541827
Lost in Space (1998),2.5847076461769114
Lotto Land (1995),1.0
Love & Human Remains (1993),3.4736842105263164
Love & Sex (2000),3.1153846153846154
Love Affair (1994),3.0379746835443036
"Love Bewitched, A (El Amor Brujo) (1986)",2.4
"Love Bug, The (1969)",3.268595041322314
Love Is a Many-Splendored Thing (1955),3.26
Love Is the Devil (1998),3.571428571428572
Love Jones (1997),3.4444444444444446
"Love Letter, The (1999)",2.75
Love Serenade (1996),3.2142857142857144
Love Stinks (1999),2.55
Love Walked In (1998),2.0
Love and Basketball (2000),3.4537815126050417
Love and Death (1975),4.0228310502283104
Love and Death on Long Island (1997),3.4304635761589406
Love and Other Catastrophes (1996),3.294117647058824
Love and a .45 (1994),3.0
Love in the Afternoon (1957),3.75
Love! Valour! Compassion! (1997),3.4854368932038837
Love's Labour's Lost (2000),3.0222222222222217
"Love, etc. (1996)",2.0
"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",3.8541666666666665
